CustomerID,CohortMonth,OrderMonth,Revenue,CohortIndex
15877,2011-11-01,2011-11-01,1.25,1
15877,2011-11-01,2011-11-01,1.7,1
15877,2011-11-01,2011-12-01,2.5,2
15877,2011-11-01,2011-12-01,35.1,2
15880,2010-12-01,2010-12-01,2.95,1
15880,2010-12-01,2010-12-01,3.3,1
15880,2010-12-01,2010-12-01,3.3,1
15880,2010-12-01,2010-12-01,6.3,1
15880,2010-12-01,2010-12-01,2.1,1
15880,2010-12-01,2010-12-01,3.48,1
15880,2010-12-01,2010-12-01,2.5,1
15880,2010-12-01,2010-12-01,3.75,1
15880,2010-12-01,2010-12-01,2.95,1
15880,2010-12-01,2010-12-01,0.65,1
15881,2011-01-01,2011-01-01,1.9,1
15881,2011-01-01,2011-01-01,2.95,1
15881,2011-01-01,2011-01-01,9.95,1
15882,2010-12-01,2011-05-01,9.9,6
15882,2010-12-01,2010-12-01,51,1
15882,2010-12-01,2010-12-01,40.56,1
15882,2010-12-01,2010-12-01,0.42,1
15883,2011-12-01,2011-12-01,13.05,1
15883,2011-12-01,2011-12-01,5.85,1
15883,2011-12-01,2011-12-01,5.04,1
15885,2011-09-01,2011-09-01,30,1
15888,2011-09-01,2011-09-01,13.52,1
15889,2010-12-01,2010-12-01,5,1
15889,2010-12-01,2010-12-01,3.4,1
15889,2010-12-01,2010-12-01,2.55,1
15889,2010-12-01,2010-12-01,8.5,1
15889,2010-12-01,2010-12-01,9.9,1
15889,2010-12-01,2011-07-01,6.25,8
15889,2010-12-01,2010-12-01,5.1,1
15889,2010-12-01,2011-07-01,0.95,8
15889,2010-12-01,2010-12-01,2.1,1
15889,2010-12-01,2010-12-01,1.68,1
15889,2010-12-01,2011-07-01,1.26,8
15889,2010-12-01,2010-12-01,1.25,1
15889,2010-12-01,2011-07-01,2.25,8
15889,2010-12-01,2010-12-01,4.5,1
15891,2011-04-01,2011-04-01,5.04,1
15891,2011-04-01,2011-04-01,26.4,1
15891,2011-04-01,2011-04-01,7.8,1
15891,2011-04-01,2011-04-01,2.55,1
15891,2011-04-01,2011-04-01,5.1,1
15891,2011-04-01,2011-04-01,5.04,1
15894,2010-12-01,2010-12-01,0.55,1
15894,2010-12-01,2010-12-01,2.55,1
15894,2010-12-01,2010-12-01,7.5,1
15894,2010-12-01,2010-12-01,4.95,1
15895,2011-07-01,2011-07-01,1.25,1
15895,2011-07-01,2011-07-01,8.5,1
15897,2011-05-01,2011-05-01,2.08,1
15897,2011-05-01,2011-05-01,2.31,1
15898,2010-12-01,2010-12-01,4.95,1
15898,2010-12-01,2011-12-01,18.72,13
15898,2010-12-01,2011-12-01,20.8,13
15898,2010-12-01,2010-12-01,9.9,1
15898,2010-12-01,2010-12-01,5.95,1
15898,2010-12-01,2010-12-01,17,1
15898,2010-12-01,2011-12-01,8.25,13
15898,2010-12-01,2011-12-01,24.75,13
15898,2010-12-01,2011-03-01,39,4
15900,2011-11-01,2011-11-01,0.78,1
15900,2011-11-01,2011-11-01,3.75,1
15901,2011-07-01,2011-11-01,2.1,5
15901,2011-07-01,2011-09-01,1.71,3
15901,2011-07-01,2011-11-01,1.25,5
15901,2011-07-01,2011-07-01,12.48,1
15901,2011-07-01,2011-09-01,2.49,3
15901,2011-07-01,2011-09-01,1.65,3
15901,2011-07-01,2011-07-01,1.52,1
15901,2011-07-01,2011-09-01,1.65,3
15903,2011-04-01,2011-09-01,180,6
15903,2011-04-01,2011-09-01,10.08,6
15903,2011-04-01,2011-04-01,10.08,1
15904,2011-12-01,2011-12-01,3.9,1
15904,2011-12-01,2011-12-01,19.95,1
15904,2011-12-01,2011-12-01,28.75,1
15904,2011-12-01,2011-12-01,5.85,1
15904,2011-12-01,2011-12-01,2.08,1
15904,2011-12-01,2011-12-01,8.25,1
15906,2011-03-01,2011-03-01,23.85,1
15906,2011-03-01,2011-03-01,4.95,1
15906,2011-03-01,2011-05-01,11.25,3
15906,2011-03-01,2011-03-01,26.55,1
15906,2011-03-01,2011-05-01,2.1,3
15906,2011-03-01,2011-10-01,40.5,8
15906,2011-03-01,2011-03-01,38.25,1
15906,2011-03-01,2011-03-01,11.8,1
15906,2011-03-01,2011-10-01,4.2,8
15906,2011-03-01,2011-10-01,7.5,8
15906,2011-03-01,2011-03-01,23.6,1
15906,2011-03-01,2011-10-01,2.9,8
15906,2011-03-01,2011-10-01,15.9,8
15906,2011-03-01,2011-03-01,14.85,1
15906,2011-03-01,2011-05-01,3.75,3
15906,2011-03-01,2011-05-01,3.75,3
15907,2011-05-01,2011-12-01,0.39,8
15907,2011-05-01,2011-12-01,0.83,8
15907,2011-05-01,2011-12-01,1.25,8
15907,2011-05-01,2011-12-01,1.7,8
15907,2011-05-01,2011-05-01,2.95,1
15907,2011-05-01,2011-12-01,7.5,8
15907,2011-05-01,2011-06-01,0.95,2
15907,2011-05-01,2011-05-01,19.8,1
15907,2011-05-01,2011-12-01,1.25,8
15907,2011-05-01,2011-05-01,0.78,1
15907,2011-05-01,2011-12-01,1.74,8
15907,2011-05-01,2011-12-01,4.95,8
15907,2011-05-01,2011-06-01,4.25,2
15907,2011-05-01,2011-12-01,2.95,8
15907,2011-05-01,2011-12-01,4.24,8
15907,2011-05-01,2011-05-01,4.95,1
15907,2011-05-01,2011-12-01,1.56,8
15907,2011-05-01,2011-06-01,1.69,2
15907,2011-05-01,2011-06-01,1.65,2
15907,2011-05-01,2011-12-01,0.39,8
15907,2011-05-01,2011-06-01,7.5,2
15907,2011-05-01,2011-12-01,8.3,8
15907,2011-05-01,2011-12-01,2.08,8
15907,2011-05-01,2011-12-01,3.9,8
15907,2011-05-01,2011-06-01,3.3,2
15907,2011-05-01,2011-05-01,0.85,1
15907,2011-05-01,2011-12-01,7.95,8
15907,2011-05-01,2011-05-01,5,1
15907,2011-05-01,2011-12-01,0.39,8
15907,2011-05-01,2011-12-01,4.98,8
15907,2011-05-01,2011-06-01,4.25,2
15907,2011-05-01,2011-12-01,2.08,8
15907,2011-05-01,2011-12-01,2.1,8
15907,2011-05-01,2011-06-01,0.38,2
15907,2011-05-01,2011-12-01,1.74,8
15907,2011-05-01,2011-12-01,0.36,8
15907,2011-05-01,2011-06-01,2.89,2
15909,2011-06-01,2011-06-01,19.8,1
15910,2011-01-01,2011-01-01,1.69,1
15910,2011-01-01,2011-09-01,4.2,9
15910,2011-01-01,2011-04-01,1.7,4
15910,2011-01-01,2011-01-01,1.25,1
15910,2011-01-01,2011-01-01,3.75,1
15910,2011-01-01,2011-12-01,0.42,12
15910,2011-01-01,2011-02-01,4.25,2
15910,2011-01-01,2011-01-01,2.55,1
15910,2011-01-01,2011-12-01,6.3,12
15910,2011-01-01,2011-10-01,1.26,10
15910,2011-01-01,2011-04-01,3.75,4
15910,2011-01-01,2011-05-01,14.85,5
15910,2011-01-01,2011-05-01,5.04,5
15910,2011-01-01,2011-01-01,2.1,1
15910,2011-01-01,2011-04-01,3.75,4
15910,2011-01-01,2011-09-01,0.83,9
15910,2011-01-01,2011-04-01,11.9,4
15910,2011-01-01,2011-11-01,11.05,11
15910,2011-01-01,2011-01-01,5.1,1
15910,2011-01-01,2011-02-01,2.95,2
15910,2011-01-01,2011-10-01,2.08,10
15910,2011-01-01,2011-05-01,5.1,5
15910,2011-01-01,2011-12-01,5.5,12
15910,2011-01-01,2011-02-01,5.04,2
15910,2011-01-01,2011-11-01,5.04,11
15910,2011-01-01,2011-02-01,2.1,2
15910,2011-01-01,2011-12-01,5.1,12
15910,2011-01-01,2011-11-01,11.8,11
15916,2010-12-01,2011-06-01,11.9,7
15916,2010-12-01,2011-01-01,18.75,2
15916,2010-12-01,2011-01-01,14.85,2
15916,2010-12-01,2010-12-01,5.1,1
15916,2010-12-01,2011-11-01,4.2,12
15916,2010-12-01,2011-06-01,12.75,7
15916,2010-12-01,2011-01-01,5.04,2
15916,2010-12-01,2010-12-01,25.5,1
15916,2010-12-01,2011-04-01,31.8,5
15916,2010-12-01,2011-01-01,5.9,2
15916,2010-12-01,2011-11-01,12.75,12
15917,2011-04-01,2011-04-01,1.25,1
15917,2011-04-01,2011-04-01,5.9,1
15917,2011-04-01,2011-04-01,8.85,1
15918,2011-03-01,2011-03-01,1.7,1
15918,2011-03-01,2011-06-01,1.25,4
15918,2011-03-01,2011-06-01,9.9,4
15919,2010-12-01,2010-12-01,10.5,1
15919,2010-12-01,2010-12-01,1.45,1
15919,2010-12-01,2011-11-01,3.3,12
15919,2010-12-01,2010-12-01,0.85,1
15919,2010-12-01,2011-11-01,17.85,12
15919,2010-12-01,2010-12-01,2.95,1
15919,2010-12-01,2010-12-01,10.2,1
15919,2010-12-01,2010-12-01,10.5,1
15919,2010-12-01,2011-11-01,4.5,12
15920,2011-07-01,2011-07-01,1.58,1
15920,2011-07-01,2011-07-01,2.55,1
15920,2011-07-01,2011-07-01,1.95,1
15920,2011-07-01,2011-07-01,3.3,1
15921,2011-06-01,2011-06-01,6.24,1
15923,2010-12-01,2010-12-01,1.65,1
15923,2010-12-01,2010-12-01,6.75,1
15923,2010-12-01,2010-12-01,9.95,1
15923,2010-12-01,2010-12-01,0.85,1
15923,2010-12-01,2010-12-01,2.9,1
15923,2010-12-01,2010-12-01,7.5,1
15925,2011-05-01,2011-05-01,19.8,1
15925,2011-05-01,2011-05-01,5.8,1
15932,2011-02-01,2011-09-01,18.96,8
15932,2011-02-01,2011-02-01,10.2,1
15932,2011-02-01,2011-08-01,6.96,7
15932,2011-02-01,2011-12-01,18.96,11
15932,2011-02-01,2011-02-01,19.8,1
15932,2011-02-01,2011-12-01,14.04,11
15932,2011-02-01,2011-06-01,58,5
15932,2011-02-01,2011-09-01,15,8
15932,2011-02-01,2011-04-01,14.04,3
15932,2011-02-01,2011-02-01,15,1
15932,2011-02-01,2011-05-01,10.2,4
15932,2011-02-01,2011-12-01,9.36,11
15932,2011-02-01,2011-08-01,15,7
15932,2011-02-01,2011-12-01,9.36,11
15932,2011-02-01,2011-09-01,19.9,8
15933,2011-09-01,2011-11-01,10.2,3
15933,2011-09-01,2011-09-01,45,1
15933,2011-09-01,2011-09-01,12.5,1
15933,2011-09-01,2011-09-01,10.2,1
15938,2011-01-01,2011-01-01,17.7,1
15938,2011-01-01,2011-05-01,60,5
15938,2011-01-01,2011-01-01,17,1
15938,2011-01-01,2011-04-01,30,4
15939,2011-01-01,2011-07-01,121.68,7
15939,2011-01-01,2011-06-01,40.32,6
15939,2011-01-01,2011-04-01,34.8,4
15939,2011-01-01,2011-04-01,50.4,4
15939,2011-01-01,2011-01-01,10.08,1
15939,2011-01-01,2011-07-01,10.2,7
15939,2011-01-01,2011-02-01,10.08,2
15939,2011-01-01,2011-01-01,102,1
15939,2011-01-01,2011-08-01,47.4,8
15939,2011-01-01,2011-04-01,10.2,4
15942,2011-07-01,2011-07-01,10.08,1
15947,2011-09-01,2011-09-01,17,1
15947,2011-09-01,2011-09-01,139.2,1
15947,2011-09-01,2011-09-01,19.9,1
15947,2011-09-01,2011-09-01,19.9,1
15947,2011-09-01,2011-09-01,179,1
15947,2011-09-01,2011-09-01,35.4,1
15948,2011-10-01,2011-12-01,12.6,3
15948,2011-10-01,2011-10-01,20.1,1
15948,2011-10-01,2011-12-01,19.8,3
15948,2011-10-01,2011-12-01,17.7,3
15948,2011-10-01,2011-12-01,17.4,3
15948,2011-10-01,2011-12-01,10.2,3
15948,2011-10-01,2011-10-01,15,1
15948,2011-10-01,2011-10-01,23.4,1
15949,2011-09-01,2011-09-01,15,1
15950,2011-08-01,2011-08-01,6.76,1
15950,2011-08-01,2011-08-01,24.9,1
15950,2011-08-01,2011-08-01,17,1
15951,2011-02-01,2011-12-01,17.7,11
15951,2011-02-01,2011-02-01,12.75,1
15951,2011-02-01,2011-02-01,17.7,1
15951,2011-02-01,2011-02-01,19.5,1
15951,2011-02-01,2011-12-01,20.8,11
15951,2011-02-01,2011-12-01,25,11
15952,2011-07-01,2011-11-01,4.25,5
15952,2011-07-01,2011-10-01,8.4,4
15952,2011-07-01,2011-10-01,16.6,4
15952,2011-07-01,2011-10-01,6.24,4
15952,2011-07-01,2011-07-01,9.9,1
15952,2011-07-01,2011-07-01,2.55,1
15952,2011-07-01,2011-11-01,2.5,5
15953,2010-12-01,2011-01-01,20.4,2
15953,2010-12-01,2011-10-01,7.5,11
15953,2010-12-01,2011-05-01,13.52,6
15953,2010-12-01,2011-05-01,20.4,6
15953,2010-12-01,2010-12-01,2.1,1
15955,2010-12-01,2011-10-01,8.5,11
15955,2010-12-01,2011-09-01,25.2,10
15955,2010-12-01,2011-08-01,20.8,9
15955,2010-12-01,2011-04-01,15,5
15955,2010-12-01,2010-12-01,15,1
15955,2010-12-01,2011-10-01,25.2,11
15955,2010-12-01,2011-04-01,9.9,5
15955,2010-12-01,2011-11-01,9.96,12
15955,2010-12-01,2011-04-01,35.7,5
15955,2010-12-01,2011-05-01,59.4,6
15955,2010-12-01,2011-09-01,9.96,10
15955,2010-12-01,2011-09-01,8.5,10
15955,2010-12-01,2011-11-01,14.94,12
15955,2010-12-01,2010-12-01,31.6,1
15955,2010-12-01,2011-08-01,30,9
15957,2011-11-01,2011-11-01,50.4,1
15963,2011-10-01,2011-10-01,15,1
15963,2011-10-01,2011-10-01,15,1
15963,2011-10-01,2011-10-01,24.96,1
15963,2011-10-01,2011-10-01,14.22,1
15963,2011-10-01,2011-11-01,12.6,2
15965,2010-12-01,2011-11-01,2.08,12
15965,2010-12-01,2011-11-01,35.7,12
15965,2010-12-01,2011-11-01,1.25,12
15965,2010-12-01,2010-12-01,5.04,1
15965,2010-12-01,2010-12-01,9.75,1
15965,2010-12-01,2011-11-01,59,12
15965,2010-12-01,2010-12-01,11.8,1
15965,2010-12-01,2011-11-01,7.5,12
15965,2010-12-01,2011-11-01,4.95,12
15967,2011-01-01,2011-11-01,12.5,11
15967,2011-01-01,2011-01-01,5.95,1
15967,2011-01-01,2011-01-01,4.95,1
15967,2011-01-01,2011-11-01,0.84,11
15967,2011-01-01,2011-01-01,6.75,1
15967,2011-01-01,2011-11-01,1.3,11
15967,2011-01-01,2011-11-01,11.05,11
15967,2011-01-01,2011-01-01,7.5,1
15967,2011-01-01,2011-01-01,2.5,1
15967,2011-01-01,2011-01-01,5.9,1
15967,2011-01-01,2011-01-01,1.65,1
15969,2011-06-01,2011-06-01,34,1
15969,2011-06-01,2011-10-01,25.2,5
15969,2011-06-01,2011-10-01,37.5,5
15970,2011-02-01,2011-02-01,49.8,1
15970,2011-02-01,2011-02-01,19.8,1
15971,2011-02-01,2011-02-01,147,1
15973,2010-12-01,2010-12-01,76.32,1
15974,2011-02-01,2011-05-01,17.7,4
15974,2011-02-01,2011-06-01,12.5,5
15974,2011-02-01,2011-10-01,15,9
15974,2011-02-01,2011-02-01,10.08,1
15974,2011-02-01,2011-06-01,15.6,5
15974,2011-02-01,2011-09-01,4.56,8
15974,2011-02-01,2011-09-01,19.9,8
15974,2011-02-01,2011-06-01,15,5
15974,2011-02-01,2011-05-01,15.6,4
15974,2011-02-01,2011-05-01,15,4
15974,2011-02-01,2011-02-01,175.2,1
15974,2011-02-01,2011-09-01,17.7,8
15974,2011-02-01,2011-05-01,25.5,4
15974,2011-02-01,2011-05-01,10.4,4
15974,2011-02-01,2011-10-01,9.9,9
15974,2011-02-01,2011-06-01,17.4,5
15974,2011-02-01,2011-03-01,12.75,2
15974,2011-02-01,2011-06-01,22.5,5
15976,2011-05-01,2011-05-01,2.5,1
15976,2011-05-01,2011-06-01,3.75,2
15976,2011-05-01,2011-06-01,3.75,2
15976,2011-05-01,2011-05-01,1.66,1
15976,2011-05-01,2011-06-01,9.9,2
15976,2011-05-01,2011-05-01,5.2,1
15976,2011-05-01,2011-06-01,3.75,2
15976,2011-05-01,2011-05-01,2.5,1
15976,2011-05-01,2011-06-01,12.5,2
15976,2011-05-01,2011-05-01,2.9,1
15976,2011-05-01,2011-05-01,1.95,1
15977,2011-10-01,2011-11-01,8.7,2
15977,2011-10-01,2011-11-01,9.9,2
15977,2011-10-01,2011-10-01,5.9,1
15977,2011-10-01,2011-10-01,17,1
15978,2011-09-01,2011-09-01,34,1
15978,2011-09-01,2011-09-01,9.36,1
15978,2011-09-01,2011-09-01,19.8,1
15980,2011-09-01,2011-09-01,46.24,1
15980,2011-09-01,2011-09-01,39.84,1
15980,2011-09-01,2011-09-01,19.92,1
15981,2011-02-01,2011-04-01,79.2,3
15981,2011-02-01,2011-06-01,17.4,5
15981,2011-02-01,2011-06-01,41.6,5
15981,2011-02-01,2011-02-01,67.5,1
15981,2011-02-01,2011-02-01,67.5,1
15981,2011-02-01,2011-05-01,13.2,4
15981,2011-02-01,2011-03-01,13.2,2
15981,2011-02-01,2011-09-01,15,8
15981,2011-02-01,2011-04-01,13.2,3
15981,2011-02-01,2011-06-01,17,5
15983,2010-12-01,2010-12-01,2.5,1
15983,2010-12-01,2010-12-01,6.25,1
15983,2010-12-01,2011-11-01,13.52,12
15983,2010-12-01,2010-12-01,1.25,1
15983,2010-12-01,2010-12-01,3.3,1
15983,2010-12-01,2010-12-01,10.2,1
15983,2010-12-01,2010-12-01,30,1
15983,2010-12-01,2010-12-01,3.3,1
15983,2010-12-01,2011-11-01,12.5,12
15984,2010-12-01,2011-08-01,11.25,9
15984,2010-12-01,2011-04-01,29.5,5
15984,2010-12-01,2011-12-01,12.45,13
15984,2010-12-01,2011-01-01,30,2
15984,2010-12-01,2011-12-01,1.25,13
15984,2010-12-01,2011-08-01,10.5,9
15984,2010-12-01,2011-12-01,5.85,13
15984,2010-12-01,2011-08-01,9.9,9
15984,2010-12-01,2011-12-01,10.14,13
15984,2010-12-01,2011-08-01,0.78,9
15984,2010-12-01,2011-08-01,5.78,9
15984,2010-12-01,2011-08-01,1.95,9
15984,2010-12-01,2011-08-01,3.3,9
15984,2010-12-01,2011-09-01,60,10
15984,2010-12-01,2010-12-01,17.7,1
15984,2010-12-01,2011-02-01,2.95,3
15984,2010-12-01,2011-08-01,2.9,9
15984,2010-12-01,2011-03-01,3.75,4
15984,2010-12-01,2011-08-01,7.5,9
15984,2010-12-01,2011-08-01,6.75,9
15984,2010-12-01,2011-12-01,10.4,13
15984,2010-12-01,2011-08-01,15,9
15984,2010-12-01,2011-12-01,0.79,13
15984,2010-12-01,2011-12-01,3.75,13
15984,2010-12-01,2011-08-01,5,9
15984,2010-12-01,2011-12-01,8.25,13
15984,2010-12-01,2011-08-01,0.84,9
15985,2011-04-01,2011-08-01,34,5
15985,2011-04-01,2011-04-01,25,1
15985,2011-04-01,2011-04-01,39.6,1
15987,2010-12-01,2011-07-01,1.95,8
15987,2010-12-01,2011-11-01,5.75,12
15987,2010-12-01,2011-11-01,4.68,12
15987,2010-12-01,2011-07-01,6.8,8
15987,2010-12-01,2011-07-01,1.65,8
15987,2010-12-01,2010-12-01,10.5,1
15987,2010-12-01,2011-11-01,11.7,12
15987,2010-12-01,2011-07-01,0.85,8
15987,2010-12-01,2011-07-01,6.25,8
15988,2011-11-01,2011-11-01,2.95,1
15990,2011-02-01,2011-02-01,20,1
15990,2011-02-01,2011-10-01,5,9
15990,2011-02-01,2011-02-01,11.4,1
15990,2011-02-01,2011-10-01,7.5,9
15993,2011-10-01,2011-10-01,2.89,1
15993,2011-10-01,2011-12-01,16.5,3
15993,2011-10-01,2011-11-01,4.95,2
15993,2011-10-01,2011-11-01,2.5,2
15993,2011-10-01,2011-12-01,2.73,3
15993,2011-10-01,2011-10-01,15,1
15993,2011-10-01,2011-12-01,4.25,3
15993,2011-10-01,2011-11-01,1.7,2
15993,2011-10-01,2011-10-01,1.17,1
15993,2011-10-01,2011-10-01,8.75,1
15993,2011-10-01,2011-11-01,1.69,2
15993,2011-10-01,2011-12-01,0.78,3
15993,2011-10-01,2011-11-01,2.89,2
15993,2011-10-01,2011-10-01,19.75,1
15993,2011-10-01,2011-11-01,2.1,2
15993,2011-10-01,2011-10-01,1.7,1
15993,2011-10-01,2011-11-01,1.95,2
15993,2011-10-01,2011-10-01,3.3,1
15993,2011-10-01,2011-11-01,4.68,2
15993,2011-10-01,2011-12-01,10.2,3
15993,2011-10-01,2011-12-01,0.78,3
15993,2011-10-01,2011-12-01,4.68,3
15993,2011-10-01,2011-10-01,3.3,1
15993,2011-10-01,2011-10-01,9.75,1
15993,2011-10-01,2011-11-01,1.45,2
15993,2011-10-01,2011-12-01,0.78,3
15993,2011-10-01,2011-11-01,4.95,2
15993,2011-10-01,2011-12-01,24.96,3
15993,2011-10-01,2011-11-01,6.8,2
15993,2011-10-01,2011-10-01,3.75,1
15993,2011-10-01,2011-10-01,8.3,1
15994,2011-10-01,2011-10-01,7.5,1
15994,2011-10-01,2011-10-01,15,1
15994,2011-10-01,2011-10-01,8.3,1
15994,2011-10-01,2011-10-01,4.5,1
15996,2010-12-01,2010-12-01,17.9,1
15996,2010-12-01,2011-09-01,2.89,10
15996,2010-12-01,2011-06-01,2.5,7
15996,2010-12-01,2010-12-01,15.9,1
15996,2010-12-01,2011-09-01,15.3,10
15996,2010-12-01,2011-02-01,3.4,3
15996,2010-12-01,2010-12-01,8.5,1
15996,2010-12-01,2011-08-01,5.78,9
15996,2010-12-01,2010-12-01,8.5,1
15996,2010-12-01,2011-03-01,35.95,4
15996,2010-12-01,2011-02-01,2.55,3
15996,2010-12-01,2010-12-01,11.8,1
15998,2010-12-01,2011-06-01,4.95,7
15998,2010-12-01,2011-06-01,7.95,7
15998,2010-12-01,2010-12-01,11.8,1
15998,2010-12-01,2010-12-01,27.9,1
15998,2010-12-01,2010-12-01,3.3,1
15998,2010-12-01,2011-03-01,2.55,4
15998,2010-12-01,2011-11-01,6.3,12
15998,2010-12-01,2011-03-01,1.26,4
15998,2010-12-01,2010-12-01,3.3,1
15998,2010-12-01,2011-03-01,5.9,4
15998,2010-12-01,2011-03-01,10.95,4
15998,2010-12-01,2011-06-01,1.7,7
15998,2010-12-01,2011-11-01,4.95,12
15998,2010-12-01,2011-03-01,2.75,4
15998,2010-12-01,2011-03-01,4.25,4
15998,2010-12-01,2011-11-01,8.5,12
15998,2010-12-01,2011-09-01,1.26,10
15998,2010-12-01,2010-12-01,5.1,1
15998,2010-12-01,2011-03-01,5.8,4
15998,2010-12-01,2011-06-01,3.3,7
15998,2010-12-01,2010-12-01,1.68,1
15998,2010-12-01,2010-12-01,2.5,1
15998,2010-12-01,2011-09-01,2.08,10
15998,2010-12-01,2010-12-01,9.9,1
15998,2010-12-01,2010-12-01,5.95,1
15998,2010-12-01,2010-12-01,7.5,1
15998,2010-12-01,2011-06-01,1.95,7
15998,2010-12-01,2010-12-01,1.68,1
15998,2010-12-01,2011-03-01,2.1,4
15998,2010-12-01,2011-03-01,1.95,4
15998,2010-12-01,2011-06-01,3.4,7
15998,2010-12-01,2011-06-01,3.3,7
15998,2010-12-01,2010-12-01,6.3,1
15998,2010-12-01,2011-03-01,3.4,4
15998,2010-12-01,2010-12-01,2.55,1
15998,2010-12-01,2011-06-01,7.95,7
15998,2010-12-01,2011-06-01,3.75,7
15998,2010-12-01,2011-03-01,11.8,4
15998,2010-12-01,2011-11-01,4.95,12
15998,2010-12-01,2010-12-01,21.9,1
15998,2010-12-01,2011-09-01,4.25,10
15998,2010-12-01,2011-11-01,16.5,12
15998,2010-12-01,2011-03-01,3.75,4
15998,2010-12-01,2011-03-01,8.85,4
15998,2010-12-01,2011-03-01,5.8,4
15998,2010-12-01,2010-12-01,17,1
15998,2010-12-01,2011-11-01,7.5,12
15998,2010-12-01,2011-03-01,5,4
15998,2010-12-01,2010-12-01,9.9,1
15998,2010-12-01,2010-12-01,9.9,1
15998,2010-12-01,2011-11-01,8.4,12
15998,2010-12-01,2011-06-01,5,7
15998,2010-12-01,2011-06-01,2.95,7
15998,2010-12-01,2011-09-01,10.14,10
15998,2010-12-01,2010-12-01,5.1,1
15998,2010-12-01,2011-03-01,3.38,4
15998,2010-12-01,2010-12-01,11.9,1
15998,2010-12-01,2011-06-01,6.6,7
16000,2011-12-01,2011-12-01,1190.4,1
16000,2011-12-01,2011-12-01,1581,1
16000,2011-12-01,2011-12-01,2002.5,1
16000,2011-12-01,2011-12-01,2046,1
16003,2010-12-01,2010-12-01,17.7,1
16003,2010-12-01,2010-12-01,66.6,1
16003,2010-12-01,2010-12-01,17.7,1
16003,2010-12-01,2011-11-01,12.5,12
16003,2010-12-01,2011-06-01,12.5,7
16003,2010-12-01,2011-06-01,12.5,7
16003,2010-12-01,2011-06-01,30,7
16003,2010-12-01,2011-06-01,8.7,7
16005,2011-03-01,2011-03-01,0.85,1
16005,2011-03-01,2011-11-01,2.08,9
16005,2011-03-01,2011-11-01,1.65,9
16005,2011-03-01,2011-03-01,3.75,1
16005,2011-03-01,2011-11-01,1.9,9
16005,2011-03-01,2011-03-01,1.25,1
16005,2011-03-01,2011-03-01,7.95,1
16005,2011-03-01,2011-03-01,0.85,1
16005,2011-03-01,2011-03-01,0.42,1
16005,2011-03-01,2011-03-01,0.42,1
16005,2011-03-01,2011-11-01,1.25,9
16005,2011-03-01,2011-11-01,2.95,9
16005,2011-03-01,2011-11-01,3.9,9
16005,2011-03-01,2011-11-01,1.3,9
16005,2011-03-01,2011-11-01,8.85,9
16005,2011-03-01,2011-06-01,3.9,4
16005,2011-03-01,2011-03-01,1.25,1
16005,2011-03-01,2011-03-01,0.85,1
16007,2011-05-01,2011-05-01,10.5,1
16007,2011-05-01,2011-10-01,3.75,6
16007,2011-05-01,2011-06-01,1.7,2
16007,2011-05-01,2011-10-01,1.1,6
16007,2011-05-01,2011-10-01,4.16,6
16007,2011-05-01,2011-10-01,5.2,6
16007,2011-05-01,2011-05-01,2.08,1
16007,2011-05-01,2011-06-01,11.8,2
16007,2011-05-01,2011-06-01,5.1,2
16007,2011-05-01,2011-06-01,2.1,2
16007,2011-05-01,2011-06-01,8.95,2
16007,2011-05-01,2011-05-01,7.65,1
16007,2011-05-01,2011-10-01,0.85,6
16007,2011-05-01,2011-10-01,1.7,6
16007,2011-05-01,2011-10-01,2.08,6
16007,2011-05-01,2011-10-01,1.1,6
16007,2011-05-01,2011-05-01,0.85,1
16007,2011-05-01,2011-10-01,3.3,6
16007,2011-05-01,2011-10-01,5.1,6
16007,2011-05-01,2011-06-01,13.9,2
16007,2011-05-01,2011-06-01,5.9,2
16007,2011-05-01,2011-10-01,5.1,6
16007,2011-05-01,2011-06-01,8.85,2
16007,2011-05-01,2011-10-01,11.8,6
16007,2011-05-01,2011-05-01,1.7,1
16007,2011-05-01,2011-05-01,17.7,1
16007,2011-05-01,2011-10-01,2.52,6
16007,2011-05-01,2011-10-01,19.8,6
16007,2011-05-01,2011-10-01,12.5,6
16007,2011-05-01,2011-06-01,1.3,2
16007,2011-05-01,2011-10-01,5,6
16008,2011-05-01,2011-05-01,30,1
16009,2011-07-01,2011-10-01,15,4
16009,2011-07-01,2011-07-01,4.2,1
16009,2011-07-01,2011-07-01,2.1,1
16009,2011-07-01,2011-07-01,8.5,1
16009,2011-07-01,2011-10-01,19.9,4
16009,2011-07-01,2011-07-01,7.5,1
16009,2011-07-01,2011-07-01,0.85,1
16010,2011-04-01,2011-04-01,0.65,1
16010,2011-04-01,2011-04-01,2.95,1
16010,2011-04-01,2011-04-01,5.9,1
16010,2011-04-01,2011-04-01,2.6,1
16010,2011-04-01,2011-04-01,1.25,1
16010,2011-04-01,2011-04-01,2.5,1
16011,2010-12-01,2011-03-01,11.8,4
16011,2010-12-01,2011-02-01,30,3
16011,2010-12-01,2011-06-01,2.1,7
16011,2010-12-01,2011-06-01,15,7
16011,2010-12-01,2011-09-01,15,10
16011,2010-12-01,2010-12-01,15.6,1
16011,2010-12-01,2011-09-01,19.8,10
16011,2010-12-01,2011-02-01,6.25,3
16011,2010-12-01,2010-12-01,6.6,1
