Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country
554560,85066,CREAM SWEETHEART MINI CHEST,2,2011-05-25 10:35:00,12.75,13317.0,United Kingdom
543371,85203,HANGING WOOD AND FELT BUTTERFLY ,6,2011-02-07 14:53:00,0.42,14048.0,United Kingdom
558370,23005,TRAVEL CARD WALLET I LOVE LONDON,24,2011-06-28 15:44:00,0.42,17750.0,United Kingdom
551812,21561,DINOSAUR LUNCH BOX WITH CUTLERY,1,2011-05-04 11:39:00,2.55,15527.0,United Kingdom
546524,84459B,YELLOW METAL CHICKEN HEART ,4,2011-03-14 12:51:00,1.49,17811.0,United Kingdom
542422,48129,DOORMAT TOPIARY,1,2011-01-27 19:33:00,7.95,14702.0,United Kingdom
547044,21402,RED  EGG  SPOON,24,2011-03-20 11:33:00,0.12,14071.0,United Kingdom
552273,22741,FUNKY DIVA PEN,48,2011-05-08 12:26:00,0.85,13021.0,United Kingdom
537046,22169,FAMILY ALBUM WHITE PICTURE FRAME,16,2010-12-05 10:58:00,7.65,18109.0,United Kingdom
536698,21743,STAR PORTABLE TABLE LIGHT ,12,2010-12-02 12:28:00,2.95,15363.0,United Kingdom
561595,23202,JUMBO BAG VINTAGE LEAF,10,2011-07-28 11:22:00,2.08,12853.0,United Kingdom
541225,22837,HOT WATER BOTTLE BABUSHKA ,1,2011-01-14 14:47:00,4.65,14099.0,United Kingdom
554489,22029,SPACEBOY BIRTHDAY CARD,12,2011-05-24 13:46:00,0.42,17272.0,United Kingdom
545702,22501,PICNIC BASKET WICKER LARGE,1,2011-03-06 15:21:00,9.95,14247.0,United Kingdom
564353,23119,PACK OF 6 LARGE FRUIT STRAWS ,24,2011-08-24 15:08:00,0.62,15764.0,United Kingdom
551516,22436,12 COLOURED PARTY BALLOONS,10,2011-05-01 11:10:00,0.65,14800.0,United Kingdom
546950,22611,VINTAGE UNION JACK SHOPPING BAG,3,2011-03-18 11:24:00,4.95,16511.0,United Kingdom
543990,22960,JAM MAKING SET WITH JARS,6,2011-02-15 09:59:00,4.25,15122.0,United Kingdom
565923,21539,RED RETROSPOT BUTTER DISH,4,2011-09-08 10:00:00,4.95,17567.0,United Kingdom
559884,85183A,CHARLIE & LOLA WASTEPAPER BIN BLUE,12,2011-07-13 11:34:00,1.25,16843.0,United Kingdom
552452,22097,SWALLOW SQUARE TISSUE BOX,1,2011-05-09 14:02:00,1.25,13752.0,United Kingdom
559133,22971,QUEENS GUARD COFFEE MUG,6,2011-07-06 13:13:00,2.55,17861.0,United Kingdom
570144,23284,DOORMAT KEEP CALM AND COME IN,2,2011-10-07 13:57:00,8.25,13004.0,United Kingdom
558877,22678,FRENCH BLUE METAL DOOR SIGN 3,1,2011-07-04 13:50:00,1.25,17841.0,United Kingdom
556728,22189,CREAM HEART CARD HOLDER,1,2011-06-14 11:36:00,3.95,15719.0,United Kingdom
536793,22568,FELTCRAFT CUSHION OWL,4,2010-12-02 15:39:00,3.75,16203.0,United Kingdom
580136,22766,PHOTO FRAME CORNICE,1,2011-12-01 19:42:00,2.95,17841.0,United Kingdom
549522,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-04-08 15:34:00,1.65,16873.0,United Kingdom
552727,21790,VINTAGE SNAP CARDS,12,2011-05-11 10:32:00,0.85,14920.0,United Kingdom
539263,22595,CHRISTMAS GINGHAM HEART,12,2010-12-16 14:36:00,0.85,16560.0,United Kingdom
538849,21429,RED GINGHAM ROSE JEWELLERY BOX,1,2010-12-14 13:31:00,1.65,14415.0,United Kingdom
543369,21533,RETROSPOT LARGE MILK JUG,2,2011-02-07 14:49:00,4.95,16255.0,United Kingdom
563434,23201,JUMBO BAG ALPHABET,1,2011-08-16 12:21:00,2.08,14057.0,United Kingdom
572194,21181,PLEASE ONE PERSON METAL SIGN,1,2011-10-21 11:43:00,2.1,17832.0,United Kingdom
568491,21351,CINAMMON & ORANGE WREATH,3,2011-09-27 11:58:00,6.75,15443.0,United Kingdom
556443,23052,RECYCLED ACAPULCO MAT TURQUOISE,12,2011-06-10 15:28:00,8.25,12712.0,Germany
552353,22167, OVAL WALL MIRROR DIAMANTE ,1,2011-05-09 12:14:00,9.95,17612.0,United Kingdom
573139,23237,SET OF 4 KNICK KNACK TINS LEAF,3,2011-10-27 17:29:00,4.15,14716.0,United Kingdom
540017,82613D,METAL SIGN CUPCAKE SINGLE HOOK,20,2011-01-04 11:48:00,0.42,13963.0,United Kingdom
579623,22423,REGENCY CAKESTAND 3 TIER,2,2011-11-30 12:15:00,12.75,16062.0,United Kingdom
564868,22725,ALARM CLOCK BAKELIKE CHOCOLATE,4,2011-08-31 10:42:00,3.75,16842.0,United Kingdom
580999,84707A,SILVER JEWELLED MIRROR TRINKET TRAY,2,2011-12-06 17:49:00,1.95,17883.0,United Kingdom
543631,84050,PINK HEART SHAPE EGG FRYING PAN,3,2011-02-10 16:17:00,1.65,14081.0,United Kingdom
553387,23172,REGENCY TEA PLATE PINK,2,2011-05-16 16:33:00,3.29,,United Kingdom
538509,21094,SET/6 RED SPOTTY PAPER PLATES,6,2010-12-12 13:37:00,0.85,14413.0,United Kingdom
581112,22113,GREY HEART HOT WATER BOTTLE,12,2011-12-07 12:17:00,4.25,16678.0,United Kingdom
562670,23302,KNEELING MAT HOUSEWORK  DESIGN,12,2011-08-08 13:42:00,1.65,14911.0,EIRE
567280,22630,DOLLY GIRL LUNCH BOX,192,2011-09-19 11:46:00,1.65,14646.0,Netherlands
543978,23231,WRAP DOILEY DESIGN,25,2011-02-14 15:37:00,0.42,12867.0,United Kingdom
540099,82484,WOOD BLACK BOARD ANT WHITE FINISH,6,2011-01-04 16:41:00,6.45,15808.0,United Kingdom
537626,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,12,2010-12-07 14:57:00,1.25,12347.0,Iceland
540176,85099B,JUMBO BAG RED RETROSPOT,100,2011-01-05 12:40:00,1.65,17511.0,United Kingdom
553489,23231,WRAP DOILEY DESIGN,25,2011-05-17 12:43:00,0.42,15730.0,United Kingdom
537370,21577,SAVE THE PLANET COTTON TOTE BAG,3,2010-12-06 12:44:00,2.25,13155.0,United Kingdom
548711,20674,GREEN POLKADOT BOWL,1,2011-04-03 14:24:00,1.25,18116.0,United Kingdom
564313,48188,DOORMAT WELCOME PUPPIES,2,2011-08-24 12:54:00,7.95,13728.0,United Kingdom
560145,22467,GUMBALL COAT RACK,6,2011-07-15 11:04:00,2.55,13381.0,United Kingdom
552847,90200D,PINK SWEETHEART BRACELET,3,2011-05-11 14:42:00,4.25,14649.0,United Kingdom
568542,85152,HAND OVER THE CHOCOLATE   SIGN ,2,2011-09-27 14:31:00,2.1,16750.0,United Kingdom
550495,22849,BREAD BIN DINER STYLE MINT,1,2011-04-18 15:00:00,16.95,13769.0,United Kingdom
544659,21467,CHERRY CROCHET FOOD COVER,1,2011-02-22 13:20:00,3.75,18114.0,United Kingdom
543045,85174,S/4 CACTI CANDLES,4,2011-02-03 09:04:00,4.95,14309.0,United Kingdom
563170,23031,DRAWER KNOB CRACKLE GLAZE PINK,6,2011-08-12 12:44:00,1.65,18237.0,United Kingdom
568320,22816,CARD MOTORBIKE SANTA,12,2011-09-26 13:35:00,0.42,17674.0,United Kingdom
558196,23256,CHILDRENS CUTLERY SPACEBOY ,2,2011-06-27 12:38:00,4.15,16033.0,United Kingdom
548707,21166,COOK WITH WINE METAL SIGN ,2,2011-04-03 12:08:00,2.08,13781.0,United Kingdom
572092,22491,PACK OF 12 COLOURED PENCILS,10,2011-10-20 14:41:00,0.85,17125.0,United Kingdom
580727,22434,BALLOON PUMP WITH 10 BALLOONS,1,2011-12-05 17:17:00,4.13,14096.0,United Kingdom
565122,21243,PINK  POLKADOT PLATE ,12,2011-09-01 11:48:00,1.69,13069.0,United Kingdom
538853,21121,SET/10 RED POLKADOT PARTY CANDLES,1,2010-12-14 13:35:00,1.25,16805.0,United Kingdom
561867,20724,RED RETROSPOT CHARLOTTE BAG,4,2011-07-31 10:59:00,0.85,16931.0,United Kingdom
C542726,22701,PINK DOG BOWL,-2,2011-01-31 15:08:00,2.95,16191.0,United Kingdom
560229,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-07-17 10:39:00,2.08,14013.0,United Kingdom
538855,21916,SET 12 RETRO WHITE CHALK STICKS,24,2010-12-14 13:50:00,0.42,16503.0,United Kingdom
564436,22385,JUMBO BAG SPACEBOY DESIGN,1,2011-08-25 12:06:00,2.08,17841.0,United Kingdom
565491,22591,CARDHOLDER GINGHAM CHRISTMAS TREE,48,2011-09-05 11:41:00,3.25,13881.0,United Kingdom
545020,22189,CREAM HEART CARD HOLDER,4,2011-02-25 14:03:00,3.95,13792.0,United Kingdom
543989,22631,CIRCUS PARADE LUNCH BOX ,128,2011-02-15 09:52:00,1.65,12415.0,Australia
564734,85116,BLACK CANDELABRA T-LIGHT HOLDER,5,2011-08-28 13:32:00,0.65,12484.0,Spain
554098,23162,REGENCY TEA STRAINER,4,2011-05-22 13:01:00,3.75,14769.0,United Kingdom
570882,22555,PLASTERS IN TIN STRONGMAN,12,2011-10-13 09:45:00,1.65,13930.0,United Kingdom
548983,22699,ROSES REGENCY TEACUP AND SAUCER ,1,2011-04-05 12:30:00,2.95,16906.0,United Kingdom
572676,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,2011-10-25 13:30:00,1.25,16258.0,United Kingdom
545668,15056BL,EDWARDIAN PARASOL BLACK,10,2011-03-04 17:02:00,5.95,14031.0,United Kingdom
562155,22616,PACK OF 12 LONDON TISSUES ,216,2011-08-03 11:24:00,0.25,17940.0,United Kingdom
562791,20718,RED RETROSPOT SHOPPER BAG,10,2011-08-09 14:18:00,1.25,17730.0,United Kingdom
555350,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-06-02 12:08:00,1.65,17652.0,United Kingdom
563350,22111,SCOTTIE DOG HOT WATER BOTTLE,2,2011-08-15 14:10:00,4.95,14498.0,United Kingdom
557858,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-06-23 11:51:00,0.55,14159.0,United Kingdom
580904,23147,SINGLE ANTIQUE ROSE HOOK IVORY,6,2011-12-06 12:59:00,1.45,15311.0,United Kingdom
549302,22568,FELTCRAFT CUSHION OWL,4,2011-04-08 08:25:00,3.75,14246.0,United Kingdom
566932,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-09-15 15:29:00,2.95,17576.0,United Kingdom
568894,23345, DOLLY GIRL BEAKER,5,2011-09-29 13:04:00,1.25,17528.0,United Kingdom
558620,85035A,GARDENIA 3 WICK MORRIS BOXED CANDLE,1,2011-06-30 16:39:00,4.25,15584.0,United Kingdom
580262,23499,SET 12 VINTAGE DOILY CHALK ,24,2011-12-02 12:42:00,0.42,16759.0,United Kingdom
573937,23543,WALL ART KEEP CALM ,4,2011-11-02 10:40:00,8.25,15830.0,United Kingdom
563432,23005,TRAVEL CARD WALLET I LOVE LONDON,6,2011-08-16 12:12:00,0.42,16713.0,United Kingdom
565430,23547,WRAP FLOWER SHOP  ,25,2011-09-04 13:07:00,0.42,14335.0,Germany
556454,15039,SANDALWOOD FAN,48,2011-06-10 16:37:00,0.85,12947.0,United Kingdom
548744,22284,HEN HOUSE DECORATION,12,2011-04-04 12:07:00,1.65,17725.0,United Kingdom
561632,22727,ALARM CLOCK BAKELIKE RED ,4,2011-07-28 14:30:00,3.75,15639.0,United Kingdom
548498,22069,BROWN  PIRATE TREASURE CHEST ,12,2011-03-31 13:46:00,1.65,16681.0,United Kingdom
555604,22620,4 TRADITIONAL SPINNING TOPS,12,2011-06-06 11:37:00,1.45,16612.0,United Kingdom
538354,22524,CHILDRENS GARDEN GLOVES BLUE,10,2010-12-10 15:45:00,1.25,16873.0,United Kingdom
540040,22466,FAIRY TALE COTTAGE NIGHTLIGHT,12,2011-01-04 14:20:00,1.95,12483.0,Sweden
573032,23274,STAR T-LIGHT HOLDER WILLIE WINKIE,4,2011-10-27 13:36:00,1.65,18211.0,United Kingdom
559641,21198,WHITE HEART CONFETTI IN TUBE,2,2011-07-11 12:31:00,1.65,13184.0,United Kingdom
579286,23490,T-LIGHT HOLDER HANGING LOVE BIRD,1,2011-11-29 10:57:00,3.75,17772.0,United Kingdom
C546997,22992,REVOLVER WOODEN RULER ,-6,2011-03-18 13:32:00,1.95,12748.0,United Kingdom
561679,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-07-28 18:56:00,0.85,15245.0,United Kingdom
571508,23020,GLASS  SONGBIRD STORAGE JAR,1,2011-10-17 15:27:00,24.96,,United Kingdom
546670,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,2,2011-03-15 15:37:00,2.55,13451.0,United Kingdom
559979,22609,PENS ASSORTED SPACEBALL,36,2011-07-14 11:20:00,0.19,14862.0,United Kingdom
541883,22077,6 RIBBONS RUSTIC CHARM,36,2011-01-24 10:56:00,1.65,13408.0,United Kingdom
553751,85230E,STRAWBRY SCENTED VOTIVE CANDLE,24,2011-05-19 10:16:00,0.29,15630.0,United Kingdom
548554,21654,RIDGED GLASS FINGER BOWL,144,2011-04-01 09:19:00,0.39,13694.0,United Kingdom
548405,82551,LAUNDRY 15C METAL SIGN,12,2011-03-31 09:48:00,1.45,17088.0,United Kingdom
580402,22138,BAKING SET 9 PIECE RETROSPOT ,4,2011-12-04 11:55:00,4.95,13536.0,United Kingdom
547253,48138,DOORMAT UNION FLAG,2,2011-03-22 10:44:00,7.95,13869.0,United Kingdom
553182,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-05-15 12:21:00,1.65,17107.0,United Kingdom
544450,22558,CLOTHES PEGS RETROSPOT PACK 24 ,3,2011-02-20 12:23:00,1.49,17811.0,United Kingdom
542710,84992,72 SWEETHEART FAIRY CAKE CASES,24,2011-01-31 13:17:00,0.55,14776.0,United Kingdom
536975,22847,BREAD BIN DINER STYLE IVORY,2,2010-12-03 14:04:00,16.95,14911.0,EIRE
553863,84212,"ASSORTED FLOWER COLOUR ""LEIS""",6,2011-05-19 14:05:00,0.65,13418.0,United Kingdom
571660,23222,CHRISTMAS TREE HANGING GOLD,12,2011-10-18 12:49:00,0.83,16191.0,United Kingdom
546520,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2011-03-14 12:28:00,2.1,14911.0,EIRE
573349,23389,SPACEBOY MINI BACKPACK,1,2011-10-30 12:28:00,4.15,17609.0,United Kingdom
542538,22920,HERB MARKER BASIL,12,2011-01-28 13:54:00,0.65,15079.0,United Kingdom
550639,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,10,2011-04-19 15:46:00,0.85,14152.0,United Kingdom
544161,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-02-16 12:59:00,0.95,16875.0,United Kingdom
567182,22867,HAND WARMER BIRD DESIGN,6,2011-09-18 15:21:00,2.1,13334.0,United Kingdom
571283,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-10-16 13:51:00,2.95,16533.0,United Kingdom
559441,22551,PLASTERS IN TIN SPACEBOY,24,2011-07-08 12:22:00,1.65,12583.0,France
544846,22900, SET 2 TEA TOWELS I LOVE LONDON ,2,2011-02-24 11:11:00,2.95,16719.0,United Kingdom
539016,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,24,2010-12-15 13:49:00,0.42,13418.0,United Kingdom
560244,23196,VINTAGE LEAF MAGNETIC NOTEPAD,3,2011-07-17 12:14:00,1.45,16931.0,United Kingdom
554712,22203,MILK PAN RED RETROSPOT,8,2011-05-26 10:43:00,3.75,16873.0,United Kingdom
563933,22696,WICKER WREATH LARGE,2,2011-08-21 15:54:00,1.95,16536.0,United Kingdom
540501,21198,WHITE HEART CONFETTI IN TUBE,48,2011-01-09 10:43:00,0.42,13162.0,United Kingdom
553344,84997C,CHILDRENS CUTLERY POLKADOT BLUE,18,2011-05-16 12:45:00,4.15,14952.0,United Kingdom
544068,79000,MOROCCAN TEA GLASS,3,2011-02-15 14:08:00,0.85,16431.0,United Kingdom
576667,22943,CHRISTMAS LIGHTS 10 VINTAGE BAUBLES,3,2011-11-16 11:48:00,4.95,12963.0,United Kingdom
575507,22622,BOX OF VINTAGE ALPHABET BLOCKS,12,2011-11-10 10:32:00,9.95,17197.0,United Kingdom
550298,23000,TRAVEL CARD WALLET TRANSPORT,5,2011-04-15 16:11:00,0.42,17346.0,United Kingdom
560891,22138,BAKING SET 9 PIECE RETROSPOT ,3,2011-07-21 17:02:00,4.95,15106.0,United Kingdom
575756,84509C,SET OF 4 POLKADOT PLACEMATS ,2,2011-11-11 10:48:00,3.75,18118.0,United Kingdom
538065,21527,RED RETROSPOT TRADITIONAL TEAPOT ,4,2010-12-09 13:57:00,7.95,13982.0,United Kingdom
560453,20727,LUNCH BAG  BLACK SKULL.,10,2011-07-19 09:52:00,1.65,13209.0,United Kingdom
568328,23301,GARDENERS KNEELING PAD KEEP CALM ,3,2011-09-26 14:06:00,1.65,18016.0,United Kingdom
540785,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,360,2011-01-11 11:39:00,3.39,12557.0,Spain
544824,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,6,2011-02-24 09:32:00,2.55,17139.0,United Kingdom
550439,22467,GUMBALL COAT RACK,6,2011-04-18 12:17:00,2.55,18231.0,United Kingdom
561077,23240,SET OF 4 KNICK KNACK TINS DOILEY ,6,2011-07-24 15:53:00,4.15,17649.0,United Kingdom
537764,22219,LOVEBIRD HANGING DECORATION WHITE ,1,2010-12-08 12:06:00,0.85,16893.0,United Kingdom
572103,90036E,"FLOWER GLASS GARLD NECKL36""AMETHYST",1,2011-10-20 15:57:00,7.95,17571.0,United Kingdom
555199,21174,POTTERING IN THE SHED METAL SIGN,1,2011-06-01 12:05:00,2.08,14606.0,United Kingdom
559535,21917,SET 12 KIDS  WHITE CHALK STICKS,1,2011-07-10 12:16:00,0.42,17841.0,United Kingdom
541249,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,2011-01-16 13:18:00,2.95,13700.0,United Kingdom
550997,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-04-26 09:04:00,1.65,17735.0,United Kingdom
544479,22131,FOOD CONTAINER SET 3 LOVE HEART ,216,2011-02-21 10:28:00,1.65,14646.0,Netherlands
574747,22735,RIBBON REEL SOCKS AND MITTENS,10,2011-11-07 08:34:00,1.65,15618.0,United Kingdom
579910,23270,SET OF 2 CERAMIC PAINTED HEARTS ,12,2011-12-01 08:52:00,1.45,14911.0,EIRE
565857,21872,GLAMOROUS  MUG,12,2011-09-07 14:13:00,1.25,14911.0,EIRE
537424,22178,VICTORIAN GLASS HANGING T-LIGHT,48,2010-12-06 15:35:00,1.25,15602.0,United Kingdom
580956,22135,MINI LADLE LOVE HEART PINK,2,2011-12-06 14:23:00,0.42,17841.0,United Kingdom
546983,22520,CHILDS GARDEN TROWEL BLUE ,12,2011-03-18 12:27:00,0.85,16626.0,United Kingdom
557268,23300,GARDENERS KNEELING PAD CUP OF TEA ,6,2011-06-19 11:26:00,1.65,13097.0,United Kingdom
555567,22555,PLASTERS IN TIN STRONGMAN,4,2011-06-05 15:25:00,1.65,17050.0,United Kingdom
544167,22794,SWEETHEART WIRE MAGAZINE RACK,2,2011-02-16 13:14:00,7.95,14755.0,United Kingdom
559362,21576,LETS GO SHOPPING COTTON TOTE BAG,6,2011-07-08 08:43:00,2.25,12635.0,Germany
550804,21592,RETROSPOT CIGAR BOX MATCHES ,24,2011-04-20 15:32:00,1.25,16676.0,United Kingdom
572131,22110,BIRD HOUSE HOT WATER BOTTLE,12,2011-10-21 09:56:00,2.55,13917.0,United Kingdom
551544,POST,POSTAGE,4,2011-05-03 09:33:00,18.0,12683.0,France
543382,85049F,BABY BOOM RIBBONS ,2,2011-02-07 16:21:00,1.25,14030.0,United Kingdom
548796,22565,FELTCRAFT HAIRBANDS PINK AND WHITE ,4,2011-04-04 12:42:00,0.85,15752.0,United Kingdom
551351,21164,HOME SWEET HOME METAL SIGN ,12,2011-04-28 10:20:00,2.55,14298.0,United Kingdom
578041,23127,FELTCRAFT GIRL NICOLE KIT,3,2011-11-22 14:23:00,4.95,17338.0,United Kingdom
576463,85227,SET OF 6 3D KIT CARDS FOR KIDS,1,2011-11-15 11:37:00,0.85,17974.0,United Kingdom
544209,22169,FAMILY ALBUM WHITE PICTURE FRAME,2,2011-02-17 10:51:00,8.5,16235.0,United Kingdom
546984,22953,BIRTHDAY PARTY CORDON BARRIER TAPE,2,2011-03-18 12:35:00,1.25,15019.0,United Kingdom
573924,22077,6 RIBBONS RUSTIC CHARM,12,2011-11-02 09:45:00,1.95,15065.0,United Kingdom
545657,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,2011-03-04 14:02:00,2.95,14911.0,EIRE
549126,21124,SET/10 BLUE POLKADOT PARTY CANDLES,2,2011-04-06 14:23:00,1.25,16031.0,United Kingdom
559134,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-07-06 13:14:00,3.75,12700.0,France
537775,22085,PAPER CHAIN KIT SKULLS ,6,2010-12-08 12:41:00,2.95,17722.0,United Kingdom
544586,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,3,2011-02-21 15:04:00,3.75,17338.0,United Kingdom
540795,35004B,SET OF 3 BLACK FLYING DUCKS,12,2011-01-11 12:00:00,4.65,13078.0,United Kingdom
563614,22699,ROSES REGENCY TEACUP AND SAUCER ,48,2011-08-18 08:51:00,2.55,12415.0,Australia
565865,22631,CIRCUS PARADE LUNCH BOX ,12,2011-09-07 15:07:00,1.95,12637.0,France
541530,22855,FINE WICKER HEART ,12,2011-01-19 10:56:00,1.25,14769.0,United Kingdom
536856,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,2010-12-03 10:26:00,3.75,13370.0,United Kingdom
580062,23177,TREASURE ISLAND BOOK BOX,1,2011-12-01 13:28:00,2.25,15862.0,United Kingdom
551558,23206,LUNCH BAG APPLE DESIGN,2,2011-05-03 10:41:00,1.65,17841.0,United Kingdom
551428,21755,LOVE BUILDING BLOCK WORD,6,2011-04-28 14:59:00,5.95,13499.0,United Kingdom
566264,21311,SET/4 BIRD MIRROR MAGNETS ,1,2011-09-11 13:07:00,0.29,14606.0,United Kingdom
558330,22749,FELTCRAFT PRINCESS CHARLOTTE DOLL,1,2011-06-28 12:16:00,3.75,12748.0,United Kingdom
559122,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-07-06 12:22:00,2.55,15159.0,United Kingdom
566275,23065,LARGE DECO JEWELLERY STAND,3,2011-09-11 13:58:00,12.5,16549.0,United Kingdom
559469,23202,JUMBO BAG VINTAGE LEAF,10,2011-07-08 13:37:00,2.08,15182.0,United Kingdom
540248,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,3,2011-01-05 15:57:00,2.55,15034.0,United Kingdom
536945,21100,CHARLIE AND LOLA CHARLOTTE BAG,2,2010-12-03 12:24:00,1.65,14083.0,United Kingdom
558992,22536,MAGIC DRAWING SLATE PURDEY,24,2011-07-05 11:36:00,0.42,14223.0,United Kingdom
567460,21136,PAINTED METAL PEARS ASSORTED,8,2011-09-20 12:30:00,1.69,15888.0,United Kingdom
552888,48116,DOORMAT MULTICOLOUR STRIPE,20,2011-05-12 10:23:00,6.75,15061.0,United Kingdom
566123,20725,LUNCH BAG RED RETROSPOT,20,2011-09-09 11:15:00,1.65,15039.0,United Kingdom
550513,21713,CITRONELLA CANDLE FLOWERPOT,4,2011-04-18 16:37:00,2.1,16928.0,United Kingdom
551414,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-04-28 13:35:00,0.95,15622.0,United Kingdom
541256,22386,JUMBO BAG PINK POLKADOT,10,2011-01-16 14:36:00,1.95,13048.0,United Kingdom
580819,22608,PENS ASSORTED FUNKY JEWELED ,36,2011-12-06 11:30:00,0.19,15318.0,United Kingdom
575726,23534,WALL ART STOP FOR TEA ,3,2011-11-10 19:12:00,5.95,16791.0,United Kingdom
561295,20711,JUMBO BAG TOYS ,1,2011-07-26 12:28:00,2.08,15311.0,United Kingdom
552870,23202,JUMBO BAG VINTAGE LEAF,10,2011-05-12 08:42:00,1.95,15513.0,United Kingdom
549568,85099F,JUMBO BAG STRAWBERRY,4,2011-04-10 15:09:00,2.08,15665.0,United Kingdom
580633,84032B,CHARLIE + LOLA RED HOT WATER BOTTLE,3,2011-12-05 12:28:00,0.79,17579.0,United Kingdom
574536,22726,ALARM CLOCK BAKELIKE GREEN,2,2011-11-04 14:35:00,3.75,15707.0,United Kingdom
538841,20726,LUNCH BAG WOODLAND,2,2010-12-14 13:11:00,1.65,16899.0,United Kingdom
550513,84631,FRUIT TREE AND BIRDS WALL PLAQUE,1,2011-04-18 16:37:00,7.95,16928.0,United Kingdom
564342,21883,STARS GIFT TAPE ,3,2011-08-24 14:53:00,0.65,16340.0,United Kingdom
543983,22469,HEART OF WICKER SMALL,12,2011-02-15 09:20:00,1.65,16979.0,United Kingdom
568325,20658,RED RETROSPOT LUGGAGE TAG,5,2011-09-26 13:57:00,1.25,14667.0,United Kingdom
574756,23301,GARDENERS KNEELING PAD KEEP CALM ,12,2011-11-07 09:40:00,1.65,13534.0,United Kingdom
561060,23176,ABC TREASURE BOOK BOX ,8,2011-07-24 13:30:00,2.25,17703.0,United Kingdom
554976,21390,FILIGRIS HEART WITH BUTTERFLY,24,2011-05-29 10:57:00,1.25,15046.0,United Kingdom
581266,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,18,2011-12-08 11:25:00,2.95,12621.0,Germany
571676,23266,SET OF 3 WOODEN STOCKING DECORATION,1,2011-10-18 13:29:00,1.25,16910.0,United Kingdom
577506,72741,GRAND CHOCOLATECANDLE,9,2011-11-20 12:40:00,1.45,13212.0,United Kingdom
567183,22360,GLASS JAR ENGLISH CONFECTIONERY,2,2011-09-18 15:32:00,2.95,14769.0,United Kingdom
559674,21169,YOU'RE CONFUSING ME METAL SIGN ,12,2011-07-11 14:16:00,1.69,15856.0,United Kingdom
581538,35004B,SET OF 3 BLACK FLYING DUCKS,2,2011-12-09 11:34:00,5.45,14446.0,United Kingdom
551028,85066,CREAM SWEETHEART MINI CHEST,2,2011-04-26 11:30:00,12.75,13842.0,United Kingdom
546990,22303,COFFEE MUG APPLES DESIGN,12,2011-03-18 12:59:00,2.55,14315.0,United Kingdom
552452,85141,JARDIN ETCHED GLASS FRUITBOWL,1,2011-05-09 14:02:00,3.95,13752.0,United Kingdom
569702,23329,DECORATIVE WICKER HEART LARGE,6,2011-10-05 16:09:00,1.65,14396.0,United Kingdom
554016,21871,SAVE THE PLANET MUG,6,2011-05-20 13:14:00,1.25,13243.0,United Kingdom
538995,22197,SMALL POPCORN HOLDER,24,2010-12-15 12:05:00,0.85,13458.0,United Kingdom
540031,82486,WOOD S/3 CABINET ANT WHITE FINISH,12,2011-01-04 13:50:00,6.95,17975.0,United Kingdom
557577,22466,FAIRY TALE COTTAGE NIGHTLIGHT,1,2011-06-21 11:02:00,1.95,14606.0,United Kingdom
562371,82486,WOOD S/3 CABINET ANT WHITE FINISH,2,2011-08-04 14:30:00,8.95,13709.0,United Kingdom
580727,22439,6 ROCKET BALLOONS ,5,2011-12-05 17:17:00,1.25,14096.0,United Kingdom
564962,47504H,ENGLISH ROSE SPIRIT LEVEL ,2,2011-08-31 14:35:00,0.79,17777.0,United Kingdom
544349,21658,GLASS  BEURRE DISH,8,2011-02-18 10:03:00,3.95,16713.0,United Kingdom
575339,22138,BAKING SET 9 PIECE RETROSPOT ,6,2011-11-09 14:29:00,4.95,15555.0,United Kingdom
568895,21899,GARAGE KEY FOB,7,2011-09-29 13:11:00,0.65,15356.0,United Kingdom
